0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
110607,111462,112316,113150,114157,114788,116244,116781,117345,118563,121797,122332,127715,131520,132214,133038,133830,135211,136746,138431,139577,140849,141381,142089,142772,143845,145098,145988,147050,147666,148733,149294,150219,150919,152459,153326,158437,162879,164474,165410,165917,169458,171601,172936,173650,741501,752548,753117,917195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110600,111374,111888,112660,113530,115884,117913,118444,119309,126850,127693,129174,129699,130616,131890,133422,134060,134960,135699,136608,138752,141585,142256,143008,145955,146485,149126,150835,152214,155167,158871,163892,167388,169170,171281,173092,178475,185609,187295,194756,199307,206368,207531,211351,288111,288731,862127,992673,1032971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110628,111390,112045,112826,113520,115291,115792,116321,117101,118839,120363,120968,126136,128783,130465,130968,131981,133529,134148,136547,137331,139066,139571,141921,142595,143671,146287,151110,156362,161014,162145,181813,184065,186004,197362,227622,585689,639679,640179,684628,1054717,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110593,111409,111969,112539,116434,116961,117478,118007,119287,119947,123085,124470,125085,126167,130607,133187,134387,135138,136929,137543,138247,139964,140633,141577,142528,144267,145975,146857,148677,149614,151906,152567,153112,154407,156779,157961,161846,164518,166027,169403,174144,179208,182447,183338,187958,194094,371695,409697,410197,945002,-1,-1,-1,-1,-1,-1,-1,-1,-1
110590,111516,112376,113455,114700,115521,117856,122888,123419,128458,130815,133673,136395,137395,140807,141765,142556,143692,144453,145682,146586,149678,153537,158562,164033,164996,184655,186474,188729,193136,196755,198209,203659,750594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110592,111447,111961,112745,113439,115127,116762,117419,124545,128578,135297,136085,137300,139895,140649,141328,142611,144470,162335,165962,170025,172959,178581,184060,201134,219067,248721,249337,609195,724836,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110584,111442,112276,112838,114490,114992,117409,128413,129380,130210,132024,133387,133990,134623,136132,136754,137556,138287,139006,139563,140690,141542,142057,144050,144753,146194,147573,150550,152662,153688,161278,166258,167540,170504,171631,176832,180070,183926,184516,188371,193109,194971,201988,203841,208638,218393,223250,274700,549510,716143,812016,858451,-1,-1,-1,-1,-1,-1,-1
110593,111375,111897,112548,113063,113618,116224,118307,118841,119661,126771,127730,128723,129961,132283,133714,134558,135658,137049,137741,138753,139275,140455,142882,144237,147058,147958,148627,150941,152976,160069,174880,175679,178049,179019,179601,194879,197196,206109,223515,312077,436129,436934,492388,673677,767678,1071609,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110585,111448,111963,112621,113177,114303,114892,115779,118968,119898,120429,124224,127669,129359,130158,131797,132504,133384,134334,136595,137819,139307,141353,141881,142764,143373,143911,144795,146937,147919,149337,151121,154055,154758,155273,158891,160555,163573,165319,167561,170105,175761,177297,180585,186314,188378,204918,600288,600953,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110593,111447,111963,112659,113220,113917,114819,115670,118476,118998,120038,128594,132371,133238,134668,136235,137139,137938,140169,142160,142965,144016,146057,147225,148873,151291,152062,152697,156018,158519,160435,162140,165536,168403,169098,170941,182446,185690,206668,283981,397534,566570,601775,602337,993665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110580,111518,112094,112945,114620,115998,116619,117542,118597,133704,135909,136440,139239,140094,142441,142941,144858,146027,148109,149580,151205,152766,154046,157570,166191,176438,177357,194715,197110,205198,465255,510666,869263,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110601,111452,112282,112842,113529,115653,116223,119287,119818,120329,120985,123430,130749,132138,133727,134761,135509,139720,142591,144289,146611,147213,147822,151419,157416,165756,166489,167510,170544,172647,173513,174033,175653,176342,178278,181048,181707,183825,184693,187202,191314,199111,201009,897252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110603,111410,111966,112628,113227,115279,115802,116321,116842,117699,128464,130764,132389,133990,134553,135081,135732,136473,138321,142490,146946,149159,159225,162874,163989,165034,165609,167205,168406,169478,170228,171051,174123,178486,181366,183426,198449,205686,447175,519555,654050,863564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110582,111509,112286,112802,113541,114041,114861,115566,116425,117573,123811,124363,125289,130690,132267,133798,134577,135289,136189,137153,138841,139449,140554,143740,144635,145512,147874,148632,149191,152047,155618,156886,159831,163784,164380,165071,179055,184984,189729,241105,708808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110580,111509,112281,112934,114226,114929,116827,117400,127978,130642,133132,133844,135164,136804,137589,138987,140578,142493,143477,144633,146394,147255,150008,153523,154211,159148,165437,175553,233289,233845,617290,1051767,1122614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110585,111363,111981,112671,113539,114143,114674,115418,116061,123133,126873,127949,128478,129656,132290,133766,135073,135684,139196,139865,140465,142032,143057,144445,146074,147845,148540,149560,151822,152329,155028,157339,160008,162366,164312,165063,165924,170764,171907,174157,174913,176637,178846,180504,184126,188403,189649,230287,257138,257756,520396,600384,887986,901960,1031847,-1,-1,-1,-1
110567,111459,111975,112493,114533,115105,115806,118666,119197,120730,121261,121776,133104,133787,135318,136021,137379,139508,140179,141094,142086,142830,143474,147250,152218,162436,166653,169949,174181,181387,186990,196370,585782,736542,737155,922582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110571,111450,111969,112660,113441,114562,115565,117824,118337,129995,130604,131693,132966,135530,137055,138051,138903,140219,144199,144773,147224,148491,149747,151998,154104,157468,160773,162012,164835,167593,168638,173241,174857,177549,180891,186019,187486,192285,529843,535011,643193,862956,863565,1097808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110587,111461,112150,112747,114079,115003,115652,116820,117353,121452,122027,126814,132791,134782,137297,138191,140674,145339,146916,148728,150903,152818,155478,156748,159057,161491,163830,167126,168127,169620,173543,180238,181071,185419,192197,198531,199281,210201,227102,561807,682208,803883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110553,111074,111575,112351,113136,114200,115166,115731,117998,118527,119515,123621,124152,124665,136739,138082,143528,150787,156510,161529,164011,164934,168465,178370,184279,187395,190176,193182,196510,201199,205051,206492,215038,457422,458035,925927,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110584,111546,112285,112801,113324,114234,115202,116108,116858,117501,119300,124143,124853,125835,127642,128294,129969,130500,131016,131959,134450,136545,137643,138564,139216,141475,142881,144002,155291,161245,161778,181951,182911,185216,187830,190141,193820,199371,203509,459936,673163,904356,1116586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110557,111449,111969,112481,113798,114328,115067,115772,116302,122666,125159,125947,128030,131996,133554,134219,134926,136008,137038,137567,138759,139567,141150,142316,143754,145250,147177,148473,151123,151979,157234,160545,181850,183152,195010,196086,196838,465694,578372,682865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110582,111461,111992,112559,113067,117806,118386,118920,120878,129682,131065,131818,136508,139045,140069,140626,143173,145828,150278,150948,152440,155955,156523,170655,171787,175489,177524,178058,190428,215379,420311,548166,829868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6654,110565,111390,111963,112611,113345,114449,114978,115495,116320,117014,118677,119284,119816,121994,123001,132378,135603,137822,139726,140562,141125,141970,142554,143303,144485,145282,148480,150360,154260,165303,174476,176046,181374,185835,187841,191483,192936,197360,198301,602894,954717,958216,1083893,1121295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110554,111405,112362,113141,113705,115137,115667,116265,116832,117916,121013,128480,129907,130760,131516,132472,133652,134226,136028,138185,140014,142017,143706,146624,147792,149365,155772,160447,161151,167495,169632,174572,176880,181825,198552,201025,242521,483389,484192,534549,635182,908396,1110247,1110988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110561,111459,111971,112747,113399,114254,114766,115477,116080,116857,119329,120215,129552,130115,130731,131622,132317,132933,134045,134694,135830,137240,141237,144531,146005,148427,152281,154894,157343,158049,159337,160413,164537,165321,187435,188017,189164,190590,195907,202732,212988,213931,302598,303291,713286,747739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110575,111400,112056,112878,113442,114901,115430,115942,116466,119489,120376,121634,123120,131660,132666,133584,134705,135706,136495,139077,140030,142918,145206,147684,149037,150577,152189,152869,154319,157428,158006,161848,165852,166389,166922,167556,182487,183002,191824,198262,210040,253167,307576,308376,595075,754620,772743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110553,111450,111967,112535,113049,115376,116127,118934,119463,123553,126796,136124,147328,148310,151086,151952,155839,160629,162212,164032,166180,166790,168765,170378,172191,174446,181316,183361,187283,189688,195506,363670,412071,412736,615942,617020,920337,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110583,111460,111982,112751,115399,116220,118041,120217,121248,125805,126826,128077,130807,131805,149290,164238,166609,178609,180193,185166,186619,187367,190189,192947,196219,200509,201485,209901,461650,462261,955907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110543,111392,111892,112542,113060,113875,114386,114914,115645,116332,116927,118625,119786,120380,120911,121423,131770,133686,136520,137084,140110,140966,144166,144790,146745,148048,149130,149745,151144,152609,153483,154355,156736,157432,158317,160688,165087,167770,169478,170996,172674,176144,179452,181292,183076,184507,185552,190491,194939,196983,201569,208141,507764,791943,826169,-1,-1,-1,-1
110558,111402,111969,112572,113272,114713,115599,116121,117031,121237,121872,123382,125022,125547,129332,131407,133290,134406,135597,136810,138759,142471,145941,149338,149867,151415,160047,187045,188215,189388,192837,194652,529019,569830,612688,613304,759617,1238256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110585,111391,111891,112583,113446,114311,116352,117140,117916,120257,120761,123295,128222,128752,129266,132210,135099,137024,139704,142807,145488,146485,147911,152876,154456,162161,163571,164367,165368,169916,199587,201287,203004,205450,592555,668698,760439,849744,850356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110578,111514,112291,112941,113544,114216,114747,115608,117272,117993,118565,119083,119597,123354,124143,124964,125496,131632,132253,133443,134435,135345,136302,137064,137681,138383,139070,139971,141154,142259,143207,144594,145679,148297,149515,152850,157940,158465,160899,161869,162482,164731,167827,170753,171570,172153,173670,174225,183265,197832,207653,216799,396783,603106,865508,1169993,-1,-1,-1
54018,110557,111453,111969,112663,114574,115103,115622,116137,120666,123228,127533,129345,130143,130890,132145,136097,138866,139635,141140,142774,143288,143873,144834,145520,146962,147481,148932,149453,151954,155041,156192,158690,161162,163850,166685,167914,170006,176441,178642,195438,213708,491635,492324,855751,966684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110559,111511,112044,112837,115169,115956,116527,124240,125149,129143,130320,131119,132078,133546,135076,135909,137637,138598,139298,142498,143010,144626,145477,146977,148683,149193,150319,153290,156821,177009,181297,187743,188492,189140,196887,197637,237418,669227,701215,751148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110569,111523,112099,112948,115082,115655,116438,118493,119618,120822,121353,121866,122428,130440,133915,135001,136388,137332,137907,139682,140753,141407,142002,143480,144525,148838,156696,169504,171511,179528,180311,182784,189867,191014,209371,435077,462411,463105,771144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110557,111405,111967,112839,113657,114459,115030,115545,116065,117288,119063,119574,122468,123124,123654,137537,140436,142071,143545,144163,145668,146586,148541,159243,180698,181512,188957,190645,192299,193430,198808,210718,247317,585386,634786,979698,1008047,1154765,1180528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110564,111521,112075,112770,113335,114026,115075,115611,116342,116953,119168,120040,120569,121422,121956,122989,126173,136395,142355,144183,146419,148204,148846,149362,151642,152997,153920,154692,155284,156539,157628,162407,167658,168184,168932,175677,184055,187106,196237,197992,206100,219705,681598,686021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110583,111412,111933,112463,112970,113535,116144,116673,117496,125101,127117,127905,131235,134742,142090,144571,146035,147985,148835,149628,151883,154345,154965,155969,157852,158509,159965,162494,165170,171037,178043,187301,201887,415686,633516,653433,938865,1236132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110572,111456,112070,112670,113186,114292,114822,115332,118866,121161,122156,122903,124605,126215,126746,127305,131903,133859,134858,135571,137425,139106,141339,142243,144385,145357,146136,147143,150688,156295,157103,161923,162615,169070,169599,541023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110573,111377,111978,112761,113793,114475,115007,115787,118565,120854,132681,133250,134069,134960,135606,136365,137909,138618,141373,142036,143726,144437,144997,146327,147679,148473,149132,150610,151190,154147,158132,158849,159463,161561,162691,163879,167238,173866,183272,186350,214841,221628,588428,622168,979862,998612,1057141,1068269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110558,111506,112359,112970,114568,115352,116138,117824,119709,127776,129160,130272,131421,132742,133376,134643,136231,137051,137966,138524,139265,139929,140800,141382,141992,143082,143638,145503,146188,149054,149911,151099,152397,153526,155811,156311,161327,163681,169817,174808,175507,184922,424023,572298,775833,825591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110576,111396,111978,112542,113317,114827,115358,115877,116527,117853,120907,139402,139904,140906,141460,142543,143242,144551,145462,146197,147801,148785,151371,152314,152827,153820,156889,157865,162764,164098,165406,168966,170148,171452,176775,177524,178064,197826,577238,745918,892166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110573,111410,112068,112672,113236,114125,114681,115211,115728,116299,117431,119122,120435,121658,123940,124467,124989,128502,133086,134550,135728,137675,138436,139472,141351,153898,154426,155037,170029,176987,180643,220592,225316,257334,390385,575429,576006,1051074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110585,111519,112119,112765,113285,114461,115423,116811,117340,120444,122572,125375,128004,128744,130084,132603,134605,135294,136621,140108,142066,145864,149185,155515,156298,158504,163859,204869,327432,752201,803855,863821,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110554,111404,111957,112668,114449,114976,115505,116635,117805,121619,129661,130675,131208,132438,133262,134206,136642,137540,138944,140371,141342,143147,146097,146889,148071,150320,151416,154568,156905,171735,202427,206605,215900,221214,233800,552041,986065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110564,111414,112073,112679,115067,115595,116109,116764,119036,119568,122476,122983,124620,126128,127507,128721,129295,129827,130470,131362,131893,132412,140100,141328,143270,144242,147422,148130,153271,156140,159654,160235,161940,166194,169384,180686,185354,189502,193266,196707,197447,203545,541886,693226,862771,926485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110569,111449,111967,112752,113612,114171,115093,116439,117324,126294,127014,129299,129825,133086,133617,134745,136372,137898,145535,147259,149098,151511,152854,154760,157285,158042,159358,160285,161744,162521,164919,165700,166258,170708,175478,179186,180319,187245,192911,692063,745841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110597,111418,111993,112953,113561,114508,115020,115681,116926,117435,118181,118688,119221,121448,122584,123407,128983,130580,131246,131764,133587,134662,136375,136905,138207,138713,140453,141007,142019,142667,143334,144334,145669,146614,147748,149137,151276,152518,156506,157561,161830,163121,165547,167472,169211,171908,178875,179406,185910,191977,200919,362270,519438,583925,673527,857868,-1,-1,-1
34854,110562,111402,111976,112536,115494,116242,119179,125072,126981,128065,131420,133449,134529,137765,138622,139833,150810,154906,159158,164063,182286,183818,185169,186949,188590,189919,191821,194403,219474,224668,235612,421078,421857,655272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110597,111519,112162,112764,114792,115323,116748,117741,127955,129687,130769,132030,133269,134015,136956,137581,138447,139433,139947,141009,143290,145796,147767,151364,151877,155977,159882,164697,691466,692342,742706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110599,111411,112066,112587,113626,115595,116133,116655,119521,120051,121053,125851,128212,131689,132876,134336,135032,136384,137009,138019,139658,140474,141472,142913,143423,145880,146383,150439,152369,153151,153998,155807,158537,162130,176760,187377,195064,202844,203914,547575,765756,894234,918383,1084005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110602,111420,111922,112456,113038,115370,115903,116685,122156,122663,123275,123973,131159,134385,135313,136115,136885,138193,139803,140474,143046,143758,145484,148444,149865,150790,153204,155628,157920,164528,174565,178484,189904,336226,336787,693385,897468,949901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110591,111408,111985,112762,113551,114220,115182,118808,119465,120117,120682,121202,132848,134981,135667,136417,138192,140052,140883,142362,145937,147786,148573,150378,150913,153478,154110,155031,155772,157086,157823,158587,161213,162219,162770,164659,165241,166401,169282,170057,171096,173355,176523,179948,183011,183622,184154,506320,594146,594757,1052533,1177971,-1,-1,-1,-1,-1,-1,-1
110606,111535,112066,112578,113145,113747,114562,115521,116516,117729,118289,119436,123135,124828,132294,133952,134669,135182,137628,138578,140100,143678,147150,148210,148863,149543,151304,153491,155178,158477,159053,161143,164924,167202,172955,189467,194107,197423,198307,199086,429212,521245,601453,845788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
71157,110596,111452,111970,112619,113183,113928,114565,115095,115608,116130,117264,121190,122144,122672,126220,128433,129010,129629,130156,130676,131382,132397,133143,133671,135682,137361,138732,140644,142059,143089,147852,149706,151590,154572,165266,166011,167910,170210,172931,173788,185518,186028,199682,205324,445781,493500,681520,797998,798822,894405,1065640,1150170,1168769,-1,-1,-1,-1,-1
110589,111464,111977,112528,113280,113921,114649,115153,115857,117875,118560,119330,120291,120861,130333,131789,132747,134775,136020,137784,140507,141614,146741,149007,149539,150253,150795,155478,156442,157147,162558,167607,168161,171056,175276,179031,185188,188496,190082,194675,199256,203122,205338,379439,420201,539180,562707,816823,835005,1171647,-1,-1,-1,-1,-1,-1,-1,-1,-1
110588,111511,112086,112645,113162,113798,114374,114928,115892,116500,117674,118526,119782,120492,121240,122017,123535,124063,124623,135969,137420,138287,138983,140203,142128,143359,145103,147866,150043,151345,152504,155785,163039,171987,172739,177139,181462,193216,198372,256107,365284,499953,570407,727364,788987,937454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110624,111416,112404,113018,113739,114371,114909,115439,115956,116522,117782,118314,121054,122156,126128,126707,127264,127876,128531,132218,133466,136023,137717,139298,139903,140868,141978,143040,144207,146179,147198,148903,151492,152826,153607,156200,157369,158843,161044,162687,169157,170510,176528,177836,198842,203105,206890,217839,378827,585021,622998,724882,726719,992739,1072802,1073425,-1,-1,-1
110601,111474,112410,113230,113734,114337,115146,115678,116208,130626,132036,133597,134516,138171,140468,144292,145345,147322,167855,170373,188264,193362,354696,690399,847214,1225910,1234291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110601,111408,111980,112510,113018,113867,114538,115320,115833,117598,119138,119731,120231,121101,126307,128924,129751,136850,137700,141421,142018,142816,143698,146978,149572,153194,156907,157615,159569,163907,170360,170948,172406,174831,176638,178123,184898,218807,372384,502916,505970,747180,970009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110612,111381,111886,112397,112928,113630,114323,115000,115712,116342,116892,117422,118076,118948,121247,131266,133825,139919,144183,146210,150114,160421,162323,164979,166354,169666,171265,177237,195321,203129,213363,295016,295685,587579,949086,956022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110576,111319,111828,112408,113219,113808,114462,115215,115761,116386,117346,117952,122545,125949,128065,128648,129848,132183,133866,134431,135865,142231,142971,143749,147607,152632,153768,164684,172990,174885,179009,179707,185203,188616,198776,587806,803256,824302,989867,1112627,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110660,111241,111804,112454,113092,113825,114840,115806,117298,117827,118341,118905,119529,121793,122804,123402,123929,129596,130335,131153,133931,135878,138755,140237,140893,141511,143029,144562,147615,151212,152748,153293,154015,154545,157099,157633,159174,160729,162196,162908,163928,169591,170509,173756,175653,176819,177892,199625,459890,787449,-1,-1,-1,-1,-1,-1,-1,-1,-1
110604,111486,112265,112914,113683,114325,115248,115857,116372,117238,120117,120647,128201,131200,132009,133524,135826,137461,138457,140598,141577,142951,143744,144748,146509,148291,150435,154815,157048,159831,165903,177592,182257,188853,196914,264223,264840,351195,381985,430549,823155,1165418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110667,111364,111868,112380,113025,113729,114322,115021,115559,116118,119291,120238,121238,131234,132058,133826,136973,137835,140801,141815,142482,145237,145801,148024,150790,152706,153880,156588,158166,160866,165867,166940,168721,174075,177225,178078,193403,202857,596500,841747,905980,1019144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110615,111496,112097,113058,113825,114343,114875,115712,116224,116781,117741,118385,118914,119475,121687,122965,123925,130710,132188,132723,133853,134880,136203,138506,139288,139958,140459,142469,144530,146872,152217,153977,154980,160727,161604,168046,173692,188781,190047,193677,607094,761177,1019317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110625,111469,112069,112638,113177,114021,114592,115170,117734,118800,119554,120083,129325,131512,132766,133770,134331,135151,136011,136801,138363,138995,140720,141517,142743,143593,144103,144603,145769,147052,147644,148950,150734,151754,154164,156316,157207,158953,160441,163234,163830,166966,172649,173939,177250,178423,184278,384729,414848,834323,-1,-1,-1,-1,-1,-1,-1,-1,-1
110599,111331,111834,112507,113283,113943,114603,115174,115780,116503,117248,117855,126678,131025,134144,134728,137006,138341,139693,140195,141006,141543,142772,143474,144152,145101,146138,146925,147494,149583,150450,152651,154410,156479,157910,163567,164962,171167,179600,754859,831392,987413,988720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110594,111507,112469,113217,113717,114676,116739,131591,132272,133227,133807,135565,136723,139461,141702,143311,147415,148584,151397,155486,156373,158551,161770,165393,167255,172156,185170,191791,938853,958372,959040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110614,111530,112110,112994,113671,114495,115184,115905,119746,130532,132548,135351,135908,136589,137585,139798,141574,143542,144390,145873,148654,149284,152858,154287,163467,164887,166068,167708,171969,294327,655081,655695,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110598,111539,112072,112573,113373,113890,114502,115356,116499,133298,134019,134930,136120,136771,139609,140363,142086,143187,144194,162281,164866,165404,166087,167447,169606,170435,171106,173041,174550,177182,181722,182525,188682,193529,200151,204725,554080,1138343,1234800,1244413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110576,111623,112191,113123,113854,114382,115250,126647,127786,129609,131400,133686,135674,137993,138695,139712,141146,143057,144981,145670,148039,150221,151209,153093,155251,157831,162925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110597,111405,112395,112960,113635,114180,129818,137082,138464,139016,140511,141934,142555,144168,144824,147204,149280,151017,157184,161996,174440,177378,179421,181803,191564,315137,316516,350093,712816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110573,111453,111974,112749,113527,120536,134168,136305,137710,138890,140961,141520,142347,143378,145038,147158,147771,149668,152764,157241,159629,162396,165609,170482,175823,180392,1206265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110587,111454,111971,112669,113187,113709,122816,127080,127740,130987,132324,132954,134297,136089,136593,138175,139696,140911,142255,143428,144448,145972,149425,154409,156742,160396,335760,336374,731797,743198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110586,111517,112072,112684,113251,122792,124278,126043,126867,128701,129510,130439,132192,133320,134113,134780,135520,136440,136954,137771,138380,139240,140573,141611,142136,144361,145299,146779,148170,149313,151930,152953,156893,635253,635777,755776,916993,921847,988458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110595,111419,112060,112661,113360,122268,123015,123838,124405,128579,129602,130864,132204,133214,134797,135730,136741,137795,138637,139201,140427,141350,142957,143702,146920,148505,149157,150190,151076,152014,153944,154881,155845,157242,157968,159734,161684,163135,163991,166509,168242,169023,190874,1084327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
