E,vpp,vp,Number of DPs
64277565.43591914,20.2328004,19.8726788,1
64312083.170538954,20.2947203,19.8898067,1
64703483.634356774,20.2222625,19.9069328,1
64411603.688707806,20.1669303,19.8516006,1
64666191.07243514,20.2710062,19.9280109,1
64741428.18286341,20.2367536,19.9148369,1
64322557.01294229,20.1629779,19.8423786,1
64517931.00846979,20.2486102,19.8568707,1
64735585.11768459,20.355319700000003,19.943819,1
64519792.722793125,20.2354359,19.8608227,1
64717784.69774525,20.3526847,19.9477711,1
64484354.393332474,20.2288489,19.9187889,1
64526094.59367607,20.1511219,19.8660927,1
64460789.78758213,20.1774694,19.8555527,1
64620099.564474106,20.2828635,19.8805847,1
64541273.842466734,20.1814218,19.8779488,1
64446085.34860273,20.1853746,19.8660927,1
64615707.25279144,20.3157976,19.939867,1
64449010.15726448,20.2051352,19.8647747,1
64286469.887480766,20.2578316,19.9003448,1
64455438.956416175,20.1801038,19.8634567,1
64617572.43423708,20.174835299999998,19.8660927,1
64959306.7678156,20.4027474,19.9991512,1
64803746.75649357,20.2723242,19.942503,1
64452992.1406067,20.1801044,19.8647747,1
64375540.5559547,20.2288493,19.8397446,1
64259643.06353523,20.1827388,19.8595047,1
64400323.58637171,20.3816676,20.0096893,1
64460494.35164762,20.2077703,19.8700447,1
64499084.6806762,20.231483700000002,19.8700447,1
64595230.23804696,20.193278499999998,19.8779488,1
64447177.48046376,20.2077702,19.8476486,1
64297154.69029939,20.1445337,19.8278866,1
64226318.47186765,20.2011838,19.8357925,1
64134408.15568852,20.1985493,19.8674107,1
64251457.668503486,20.1721997,19.8331566,1
64592588.847651884,20.2051347,19.8990269,1
64308145.59114884,20.2090872,19.8331566,1
64397885.0443511,20.1985488,19.8753147,1
64518388.23266314,20.1735179,19.8660927,1
63957338.55902967,20.130042500000002,19.7712383,1
64150484.56083808,20.164295000000003,19.8502827,1
64287096.19003823,20.218309700000002,19.8568707,1
64455326.882944204,20.2314842,19.8621407,1
64241292.14680282,20.205135000000002,19.8555527,1
64113018.15630252,20.1590269,19.8450146,1
64379917.12243119,20.2407053,19.8779488,1
64236441.14395007,20.137947299999997,19.8384266,1
64220614.329802014,20.188009299999997,19.8792667,1
63770836.5487547,20.20777,19.8160305,1
63953201.166815676,20.1484875,19.8226185,1
64039896.27254356,20.220944,19.8423786,1
64107700.229039006,20.1629792,19.8186665,1
64270240.30596566,20.1735182,19.8489666,1
64148318.67642018,20.2367533,19.8963928,1
63846953.32308111,20.1840572,19.8173485,1
63956946.02148356,20.122138,19.7844124,1
63953412.67406121,20.1471698,19.8397446,1
64158926.91635508,20.1814223,19.8305225,1
64026523.98527381,20.1524398,19.8318405,1
