0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
105832,111387,111958,112634,113234,114316,115507,116022,116652,124838,132610,133218,133879,151826,152479,180003,348960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102883,111391,111969,112681,113703,114493,115325,115984,119678,124532,130510,145216,177004,191289,204000,314830,436985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104695,111654,112239,112943,113876,114419,115508,116132,116789,117301,118094,131184,133191,138487,154647,172900,184627,194057,286542,510158,510815,519873,1210444,1248506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105360,111824,112604,113145,113905,114570,115327,115991,116937,117505,118321,121414,137128,137662,138195,138706,144579,145228,146540,161442,191854,192680,416232,536089,735110,890368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104441,111391,111923,112633,113154,113723,114239,114788,115640,116350,116956,132803,139560,166560,167066,221967,312081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104572,111393,111919,112459,112984,113551,114093,115191,115736,116288,117072,117845,128701,133890,136995,143924,156950,160564,170324,520738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104821,111387,112175,112764,113283,114298,115184,115723,116370,117190,119062,124502,136214,140420,146830,150809,158031,193638,194436,511788,514428,903035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104100,111385,111981,112638,113333,113905,114597,115110,115844,116414,117020,126427,136175,137084,138476,141207,165990,606424,1036488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105061,111387,112087,112771,113337,113970,114485,115093,115613,116134,121189,122610,128678,141115,156783,168778,188358,188944,195397,329625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104415,111459,112036,112971,113477,115034,115648,116215,124012,125894,132400,133626,139501,143359,145599,160397,160903,163247,168989,172969,173492,185175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103146,111402,111978,112478,112980,115076,115686,128261,129384,130208,135201,144735,152854,171551,190140,199456,552143,560834,684128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103495,111394,112036,112735,113736,114501,115208,115731,116257,116817,134253,135971,136970,137577,142307,152917,166293,600623,1199445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103712,111393,112076,112779,113596,114720,115540,116400,124854,134715,135661,141896,145650,147975,150065,153944,154639,155762,156982,158946,172632,178428,216557,268752,495980,664842,841984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104535,111422,111993,112598,113752,114815,115422,120468,130402,141012,142845,148401,154349,169299,187388,455861,714705,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102543,111380,112030,112769,113338,114216,114994,115799,116311,117141,122605,125900,140700,144532,151940,169168,173481,174297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105439,111397,111968,112492,113252,114025,115021,115668,125610,126781,132337,139146,143794,144680,145383,157439,159839,161607,164850,173702,175558,179742,228937,372074,372723,562608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104099,111385,112068,112606,113421,114769,115475,116043,116787,117426,129532,140094,166705,177422,189633,209586,212700,330930,422567,635781,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104764,111391,112175,112777,113544,114712,115377,116017,124143,143801,148579,151564,163152,167098,176564,223046,273316,379436,637634,694972,703864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104902,111351,111866,112439,113394,114146,114705,115258,115777,116704,117244,122594,129068,134295,137189,144167,144981,149647,154145,160993,202536,229035,261484,306715,452140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105365,111332,111862,112427,113304,114134,114649,115316,115872,116437,117380,121527,126733,177712,196052,203874,290592,391796,483567,801940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105013,111340,111863,112776,113419,113987,114988,115805,116313,124211,141033,141656,142592,145119,147301,157683,162615,163314,167934,284318,354557,496761,514614,848295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102177,111361,111943,112651,113300,113935,114900,115573,120910,123138,124538,135991,138692,155116,159788,178083,185143,196502,373511,429469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104290,111442,112162,112706,113206,113725,114557,115073,115802,116404,117330,117868,122883,131872,134321,135058,135629,141478,166201,323372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105502,111751,112684,113212,113920,114621,115319,116249,119240,119776,124809,161874,166252,204306,282282,476399,688483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102386,111387,111965,112716,113706,114683,115278,117678,118216,125756,126271,144836,163940,165331,199395,310617,424258,550990,566361,951395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
75517,103515,111389,112053,112575,113417,114388,115163,115866,116565,138381,151804,198558,251126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104317,111732,112309,113271,113795,114541,115326,115911,119514,123090,125695,129396,130302,138452,153823,162226,165965,170643,172178,282692,369425,557496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
