0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
104103,111308,111889,112454,113433,114502,115107,115618,116393,117197,119411,120020,128952,133249,138468,145668,148835,158199,222328,1205621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105992,111402,112145,112742,113710,114496,115446,116230,117011,117514,118139,118911,119560,130917,134767,135275,136227,147910,270094,433595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105554,111317,111884,112456,112957,113528,114502,115287,115939,116514,117368,117992,118510,119259,129852,133529,134619,138823,157291,216854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102664,111292,111872,112462,113242,113745,114502,115334,116245,116869,117703,118471,119249,129508,140044,144078,146672,160983,303396,440634,500050,1150657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104256,111397,112450,113227,113727,114501,115321,116233,116853,117353,117958,118771,119721,120840,127165,131843,133322,143286,143918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104530,111390,111952,112452,113131,113711,114494,115275,115907,116427,117194,117963,127109,136526,137201,138697,139615,151433,161629,418845,1006577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103696,111391,111896,112455,113230,113734,114497,115289,116238,117294,118139,128815,139232,144571,146502,147062,151321,176823,194397,343291,369015,562111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104181,111407,111979,112941,113725,114509,115306,116281,116893,117891,118787,127722,136806,138031,140671,141175,145138,219371,230307,438035,521198,961392,967171,1148826,1180083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104873,111404,112454,113415,113996,114496,115284,115849,116712,117560,118317,119096,119869,127096,132287,137685,140478,153436,161718,207129,519544,704554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105794,111292,111868,112436,112940,113708,114488,114990,115497,116244,116997,117646,118763,129152,131492,140402,153549,161115,161758,163184,169674,848981,1090461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104073,111406,111966,112468,113233,113738,114511,115015,115597,116100,116875,118005,119258,126435,151243,154355,168097,258663,277818,517018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104790,111304,111874,112749,113711,114500,115002,115602,116111,116880,117665,118441,119252,120043,130018,134207,164492,174374,174947,291218,752543,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105119,111381,112447,113226,113726,114489,115119,115646,116242,116870,117973,118771,119554,125631,135482,138471,147593,154746,155261,162126,187257,339547,468194,1167293,1171241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104627,111386,111891,112450,113361,113863,114495,115458,116073,116863,117505,118131,125578,140648,146506,150485,151294,256718,414193,906291,1240860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104893,111397,111902,112462,113236,113742,114495,114997,115585,116234,116887,117995,118777,122158,136745,171259,229269,330548,397874,413151,1170792,1247756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104842,111388,111892,112445,113227,113727,114493,115271,116054,116555,117204,117980,118766,119556,124990,132231,135674,144739,145271,146061,146707,152123,157400,266001,486708,723356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103749,111680,112448,113084,113713,114337,114975,115763,116399,117030,121260,124359,143473,145331,146438,146991,279702,1214303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104179,111398,111900,112452,113064,113726,114501,115001,115647,116355,116876,117677,118785,125068,125745,135420,136706,137732,140700,212149,222236,255352,267659,411406,422207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104418,111403,112460,113233,113734,114497,115287,116224,117086,117682,118767,129051,131509,134950,147197,147993,152926,565423,783526,976570,993646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104704,111399,112452,113237,113899,114498,114999,115564,116104,116722,117507,118467,119251,120041,120836,128993,136314,136988,138907,140398,141983,148417,161212,165283,180257,218956,290109,317789,759109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104629,111405,111953,112456,113234,114194,115070,115814,116420,117182,117982,118775,120031,126202,131804,137136,142449,174051,247080,588072,736328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103506,111770,112274,112949,113716,114500,115140,115902,116756,117343,117988,118781,122805,124140,135334,136152,136657,170663,231449,533656,1074526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103330,111307,111857,112765,113719,114504,115024,115899,116734,117508,118293,127871,132880,133422,137393,142315,144503,147359,149910,169351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102636,111693,112277,112875,113753,114683,115291,116065,116576,117334,118131,119249,120864,129042,132377,134677,138881,140237,154510,155147,229592,287100,416047,1063881,1106130,1200547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104495,111404,111949,112464,113414,114200,114970,115755,116550,117204,117835,118476,119260,134137,134857,136316,137781,140090,148626,153297,163486,171172,888577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102707,111310,111826,112536,113207,114039,114678,115460,116101,116874,117375,118152,123793,128142,144390,145270,146278,151358,181020,181951,184034,195657,1014333,1097878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104800,111387,111893,112446,113220,113720,114627,115278,116098,116856,117653,122940,164995,183751,215392,973394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104526,111382,111887,112442,113214,114029,114956,115568,116150,116860,117661,129122,137124,139264,139841,140450,154221,162931,253002,754214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104202,111290,111860,112459,113417,114017,114671,115279,116241,116864,117502,118135,118719,119240,120044,120829,129386,131756,133692,134451,138720,141633,149074,210196,355356,355937,749981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105588,107365,111394,112453,113222,114031,114973,115764,116544,117653,118450,119235,120240,120855,128937,129474,135527,138752,140096,143403,153944,154662,155468,170340,640004,1203311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105707,111398,112447,113224,113728,114488,115447,116096,116864,117487,118130,119258,124813,132550,133248,151561,152460,180020,348868,1040845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102716,111401,111956,112459,113225,114200,114981,115759,116261,116860,117992,118765,120045,124473,145157,191283,203906,436934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104323,111666,112246,112915,113888,114506,115449,116143,116691,117340,117983,118777,131227,133131,154600,193964,286449,510118,519844,765134,913693,1029926,1038869,1248489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105125,111312,111876,112612,113234,113916,114498,115274,116245,116804,117325,117971,118779,121466,133307,137070,137603,138106,144499,146535,191808,944050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104207,111398,111973,112646,113209,113709,114690,115284,116068,116867,117511,118133,119250,120035,120829,132710,139525,142871,166560,167159,221874,311989,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104407,111583,112471,113039,113563,114505,115300,115949,116562,117685,118476,119247,128642,134311,137053,156944,160466,727042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104709,111316,111877,112455,113237,114200,114979,115681,116239,116848,117348,118131,119244,124444,130266,134667,136135,143785,146764,149244,158013,193326,194344,511694,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103721,109096,111304,111869,112452,113231,113999,114499,115148,115750,116256,117034,117661,118457,119255,120033,126366,132675,136118,137052,138471,141148,142109,166282,1021555,1027021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104872,111392,112455,113218,113872,114487,114991,115600,116237,116872,117515,121131,122554,128621,156745,158545,188243,195391,198058,329664,330237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104190,111407,111907,112465,113239,113739,114339,114983,115624,116250,116888,125834,133570,139500,143298,145537,160434,160997,185079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103013,111698,112468,113252,114200,114985,115624,116258,116872,117673,118469,128202,129324,135141,152750,169520,171434,173267,199451,684139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103363,111399,112460,113049,113711,114499,115146,115755,116414,117197,117994,118774,120042,134157,135991,142239,152805,166421,1157023,1199413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103588,111270,111777,112460,113139,113717,114689,115301,116385,117990,124794,145514,149973,153849,155665,172578,216490,229290,363265,495887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104158,111418,111925,112478,113239,113743,114679,115314,115946,116578,120408,130341,142753,154295,182023,185941,187292,235910,340960,502488,525136,714611,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102312,111391,112448,113227,114193,114977,115700,116238,117025,117668,118466,119238,120049,122539,123365,139152,140641,144285,169131,171280,174291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105058,111413,112461,113266,113923,114963,115616,116244,116866,119244,126689,132280,143713,144647,145377,157371,160053,173643,228846,248365,371980,562618,563194,1017433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103873,111396,112074,112939,113530,114172,114672,115410,116258,116860,129473,140036,166705,177338,201403,212457,422587,423159,603169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104567,111271,111774,112440,112941,113715,114341,114967,115759,116259,116865,117667,118457,119244,120041,127632,139792,142564,148542,154429,176574,379344,694983,695556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104841,111402,111906,112452,113404,114161,114686,115290,116067,116712,117343,118457,119242,120043,129008,134238,137129,144076,149508,154122,202444,261509,1179562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105135,111297,111833,112434,113309,114004,114959,115608,116241,116866,117380,118142,118770,120041,121470,126638,146196,177621,714601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104636,111308,111872,112457,113430,113999,114892,115779,116874,117992,119254,140906,142532,145025,162522,167930,418743,848201,892009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102117,111400,111954,112664,113312,113873,114373,114911,115464,116239,116884,117518,118142,118784,120985,124442,135933,137794,154949,373544,429377,718458,898029,898568,899439,1168515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104160,111705,112218,113191,113767,114541,115048,115692,116300,117337,118168,122825,134263,134777,135390,166105,323397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105267,111252,111756,112655,113223,113726,114301,115189,116084,116880,117985,119247,124785,166288,173386,282188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102311,111396,111969,112729,113714,114333,114846,115455,116069,116870,117688,118774,120035,125697,163847,165150,310525,566371,951304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103388,107295,111307,111877,112581,113425,114331,115135,115767,116372,116877,117524,118129,118760,138334,173784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104247,111737,112294,113282,113784,114478,115333,116131,116933,117718,119635,123032,125634,130286,138352,166293,188959,240728,557404,1044855,1116775,1185426,1187166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
